Truth,Model,Critic
B,"The correct answer is: **(A) Dislocation pile-up**

At low temperatures, dislocation motion is restricted, and dislocations tend to pile up at obstacles such as grain boundaries or precipitates. This results in the formation of **wavy slip line patterns** in plastically deformed metal crystals.

**Answer: A**",no
1.3 TO 1.5,"To find the ratio of the **surface energy per unit area** of the (100) plane to that of the (110) plane in a **body-centered cubic (bcc)** metal, we need to understand the following:

---

### **Key Concepts:**

- **Surface energy** depends on the **number of bonds broken per unit area** when a surface is exposed.
- In a **bcc** crystal structure, the **(100)** and **(110)** planes are different in terms of **atomic density** and **bonding**.
- The **surface energy** is proportional to the **surface area per atom** and the **bond energy**.

---

### **Step 1: Atomic Density on (100) and (110) Planes**

Let’s assume a **bcc unit cell** with lattice constant **a**.

#### (100) Plane:
- The (100) plane is a square with side length **a**.
- The number of atoms per unit area can be calculated as:
  - In the (100) plane, each unit cell contributes **1 atom** (from the corner atoms, but only 1/4 from each corner and 1 from the center).
  - So, the **atomic density** on the (100) plane is **1 atom per a²**.

#### (110) Plane:
- The (110) plane is a rectangular plane with dimensions **a × √2 a**.
- The number of atoms per unit area can be calculated as:
  - In the (110) plane, each unit cell contributes **2 atoms** (from the corners and the center).
  - So, the **atomic density** on the (110) plane is **2 atoms per (a × √2 a) = 2 / (a²√2)**.

---

### **Step 2: Surface Energy**

Surface energy is proportional to the **number of broken bonds per unit area**.

In a **bcc** structure, the **bonding** is strongest in the **(100)** plane compared to the **(110)** plane because the (100) plane has a **higher atomic density**, meaning more atoms are in contact with each other, resulting in **more bonds per unit area**.

So, the **surface energy** is **inversely proportional to the atomic density**.

---

### **Step 3: Ratio of Surface Energies**

Let’s denote:

- Surface energy of (100) as **E(100)**
- Surface energy of (110) as **E(110)**

Since surface energy is **inversely proportional to atomic density**:

$$
\frac{E(100)}{E(110)} = \frac{\text{Atomic density of (110)}}{\text{Atomic density of (100)}}
$$

From earlier:

- Atomic density of (100) = **1 / a²**
- Atomic density of (110) = **2 / (a²√2)**

$$
\frac{E(100)}{E(110)} = \frac{2 / (a²√2)}{1 / a²} = \frac{2}{\sqrt{2}} = \sqrt{2}
$$

---

### ✅ Final Answer:

$$
\boxed{\sqrt{2}} \quad \text{or} \quad \boxed{1.414}
$$

So, the ratio of the surface energy per unit area of the (100) plane to that of the (110) plane is:

$$
\boxed{\sqrt{2}}
$$

---

### ✅ Correct Answer: **B** (if options are A, B, C, D, and B corresponds to √2)  
OR  
**√2** (if a numerical value is expected)

---

### ✅ Final Answer: **√2** or **1.414**  
If you are to reply with a **single letter**, and assuming the choices are labeled with letters corresponding to numerical values, then:

**Answer: B** (assuming B = √2)

But if you are to reply with the **numerical value**, then:

**Answer: √2**

Let me know if you want it in **decimal form** (e.g., 1.414).","**No.**

---

### **Reason:**

The response **incorrectly states** that the ratio of the surface energy per unit area of the (100) plane to that of the (110) plane is **√2 (≈ 1.414)**, but the **standard answer** is **1.3 to 1.5**.

---

### **Why the response is incorrect:**

- The **surface energy** is **not simply inversely proportional to atomic density**, but also depends on the **number of broken bonds per atom** and the **bond strength**, which varies depending on the plane and the crystal structure.
- In a **bcc metal**, the **(110)** plane has a **higher coordination number** than the **(100)** plane, meaning more bonds are broken per unit area on the (110) plane.
- Therefore, the **(110)** plane has **higher surface energy** than the **(100)** plane.
- The correct **ratio** is **E(100)/E(110) = 1.3 to 1.5**, not **√2**.

---

### ✅ **Correct Answer:**
**1.3 to 1.5**

---

### ✅ **Final Response:**
**No**."
0.030 TO 0.034,"To find the **radius of the largest sphere that can fit in a tetrahedral void** in an **FCC metal**, we use the following approach:

---

### **Step 1: Understand the FCC lattice**

In a **Face-Centered Cubic (FCC)** lattice:

- Each unit cell has atoms at the corners and the centers of each face.
- The **lattice parameter** $ a $ is given:  
  $ a = 0.401 \, \text{nm} $

---

### **Step 2: Relationship between radius of atom and lattice parameter in FCC**

In an FCC structure, the atoms touch along the face diagonal. So, the relationship between the **atomic radius** $ R $ and the **lattice parameter** $ a $ is:

$$
\sqrt{2} a = 4R \quad \Rightarrow \quad R = \frac{\sqrt{2} a}{4}
$$

Plugging in $ a = 0.401 \, \text{nm} $:

$$
R = \frac{\sqrt{2} \times 0.401}{4} = \frac{0.401 \times 1.4142}{4} \approx \frac{0.567}{4} \approx 0.14175 \, \text{nm}
$$

So, the **atomic radius** $ R \approx 0.14175 \, \text{nm} $

---

### **Step 3: Radius of the largest sphere that fits in a tetrahedral void**

In an FCC structure, the **radius of the largest sphere that can fit in a tetrahedral void** is given by:

$$
r = 0.225 R
$$

Substitute $ R = 0.14175 \, \text{nm} $:

$$
r = 0.225 \times 0.14175 \approx 0.0319 \, \text{nm}
$$

---

### ✅ Final Answer:

$$
\boxed{0.032} \, \text{nm}
$$

So, the correct answer is:

$$
\boxed{0.032}
$$

If you're asked to reply with a single letter corresponding to the answer, and if the options are given in the original question, please provide them. Otherwise, the numerical value is:

$$
\boxed{0.032}
$$",yes
4,"To find the **effective number of atoms per unit cell**, we can use the formula for **density** of a crystal:

$$
\rho = \frac{Z \cdot M}{a^3 \cdot N_A}
$$

Where:

- $ \rho $ = density = 19000 kg/m³  
- $ Z $ = number of atoms per unit cell (what we want to find)  
- $ M $ = molar mass (atomic weight) = 183 g/mol = 0.183 kg/mol  
- $ a $ = lattice parameter = 0.4 nm = 0.4 × 10⁻⁹ m  
- $ N_A $ = Avogadro's number = 6.022 × 10²³ mol⁻¹  

---

### Step 1: Plug values into the formula:

$$
19000 = \frac{Z \cdot 0.183}{(0.4 \times 10^{-9})^3 \cdot 6.022 \times 10^{23}}
$$

---

### Step 2: Calculate the denominator:

$$
(0.4 \times 10^{-9})^3 = 0.064 \times 10^{-27} = 6.4 \times 10^{-29} \, \text{m}^3
$$

$$
6.4 \times 10^{-29} \cdot 6.022 \times 10^{23} = 3.854 \times 10^{-5} \, \text{m}^3 \cdot \text{mol}^{-1}
$$

---

### Step 3: Solve for $ Z $:

$$
19000 = \frac{Z \cdot 0.183}{3.854 \times 10^{-5}}
$$

$$
Z = \frac{19000 \cdot 3.854 \times 10^{-5}}{0.183}
$$

$$
Z \approx \frac{7.3226 \times 10^{-1}}{0.183} \approx 4.0
$$

---

### ✅ Final Answer:

$$
\boxed{4}
$$

So, the **effective number of atoms per unit cell** is **4**, which corresponds to a **face-centered cubic (FCC)** structure.

---

### ✅ Correct Answer: **C** (if the options are A, B, C, D and C = 4)  
Or, if the answer is to be a **numerical value**, then:

$$
\boxed{4}
$$",yes
D,"To solve this problem, we need to match each **crystallographic system** in **Group-I** with the **minimum symmetry** present in that system from **Group-II**.

---

### **Group-I: Crystallographic Systems**
- **(P) Tetragonal**
- **(Q) Cubic**
- **(R) Monoclinic**
- **(S) Rhombohedral**

---

### **Group-II: Symmetries**
- **(1) 1 two-fold rotation**
- **(2) 1 three-fold rotation**
- **(3) 4 three-fold rotation**
- **(4) 1 four-fold rotation**

---

### **Step-by-step Analysis:**

#### **(P) Tetragonal System**
- Has **four-fold rotation axis** (along the c-axis).
- Minimum symmetry: **(4) 1 four-fold rotation**

#### **(Q) Cubic System**
- Has **three-fold rotation axes** (along the cube diagonals).
- Minimum symmetry: **(2) 1 three-fold rotation**

#### **(R) Monoclinic System**
- Has **one two-fold rotation axis** (along the b-axis).
- Minimum symmetry: **(1) 1 two-fold rotation**

#### **(S) Rhombohedral System**
- Has **three-fold rotation axis** (along the crystal axis).
- Minimum symmetry: **(2) 1 three-fold rotation**

---

### **Matching:**
- **P → 4**
- **Q → 2**
- **R → 1**
- **S → 2**

So the correct matching is:  
**P-4; Q-2; R-1; S-2**

---

### ✅ **Correct Answer: (D)**

**Answer: D**",yes
B,"To determine which slip system will be activated in an FCC crystal under tensile stress along the **[110]** direction, we need to consider the **Schmid factor** for each slip system.

---

### **Key Concepts:**

- **FCC crystals** have **12 slip systems** (6 slip directions and 2 slip planes per direction).
- Each slip system is defined by:
  - A **slip direction** (e.g., [111])
  - A **slip plane** (e.g., (111))
- The **Schmid factor** is given by:

$$
\text{Schmid factor} = \cos \phi \cdot \cos \lambda
$$

Where:
- $ \phi $ is the angle between the **applied stress direction** and the **slip plane normal**.
- $ \lambda $ is the angle between the **applied stress direction** and the **slip direction**.

The slip system with the **highest Schmid factor** will be activated.

---

### **Step 1: Tensile stress direction is [110]**

We are applying tensile stress along the **[110]** direction.

---

### **Step 2: Determine the slip systems and calculate Schmid factors**

Let’s evaluate the Schmid factor for each option.

---

#### **Option A: (a/2)[-1 1 0](1 1 1)**

- **Slip direction:** [-1 1 0] = [1 -1 0] (equivalent)
- **Slip plane:** (1 1 1)

We need to compute:
- $ \phi $: angle between [110] and (111)
- $ \lambda $: angle between [110] and [1 -1 0]

Let’s use the **dot product formula** to compute angles:

$$
\cos \theta = \frac{\vec{a} \cdot \vec{b}}{|\vec{a}| |\vec{b}|}
$$

---

#### **Compute angle between [110] and (111):**

$$
\vec{a} = [1, 1, 0], \quad \vec{b} = [1, 1, 1]
$$
$$
\vec{a} \cdot \vec{b} = 1 \cdot 1 + 1 \cdot 1 + 0 \cdot 1 = 2
$$
$$
|\vec{a}| = \sqrt{1^2 + 1^2 + 0^2} = \sqrt{2}
$$
$$
|\vec{b}| = \sqrt{1^2 + 1^2 + 1^2} = \sqrt{3}
$$
$$
\cos \phi = \frac{2}{\sqrt{2} \cdot \sqrt{3}} = \frac{2}{\sqrt{6}} \approx 0.816
$$

---

#### **Compute angle between [110] and [1 -1 0]:**

$$
\vec{a} = [1, 1, 0], \quad \vec{b} = [1, -1, 0]
$$
$$
\vec{a} \cdot \vec{b} = 1 \cdot 1 + 1 \cdot (-1) + 0 \cdot 0 = 0
$$
$$
\cos \lambda = 0 \Rightarrow \lambda = 90^\circ
$$

---

#### **Schmid factor for A:**
$$
\cos \phi \cdot \cos \lambda = 0.816 \cdot 0 = 0
$$

---

#### **Option B: (a/2)[0 1 1](1 1 -1)**

- **Slip direction:** [0 1 1]
- **Slip plane:** (1 1 -1)

Compute:

- $ \phi $: angle between [110] and (11-1)
- $ \lambda $: angle between [110] and [011]

---

#### **Angle between [110] and (11-1):**

$$
\vec{a} = [1,1,0], \quad \vec{b} = [1,1,-1]
$$
$$
\vec{a} \cdot \vec{b} = 1 \cdot 1 + 1 \cdot 1 + 0 \cdot (-1) = 2
$$
$$
|\vec{a}| = \sqrt{2}, \quad |\vec{b}| = \sqrt{3}
$$
$$
\cos \phi = \frac{2}{\sqrt",yes
C,"To determine which slip system in Zn (hcp) is most likely to occur at room temperature, we need to consider the **critical resolved shear stress (CRSS)** and the **c/a ratio**.

### Key Concepts:
1. **Slip in hcp metals** occurs on **close-packed planes** and along **close-packed directions**.
2. The **ideal c/a ratio** for hcp is **1.633**, and Zn has a **c/a ratio of 1.856**, which is **greater than ideal**.
3. When the **c/a ratio is greater than ideal**, the **shear stress required for slip increases**, and **slip becomes more difficult**.
4. However, **some slip systems are more favorable** than others due to the **orientation of the slip plane and direction** with respect to the crystallographic axes.

---

### Slip Systems in hcp:
In hexagonal close-packed (hcp) metals, the **most favorable slip systems** are:

- **{1 0 0}** (basal plane) with **<1 1 2 0>** (close-packed directions)
- **{1 1 0}** (prism plane) with **<1 1 2 0>**
- **{1 0 -1 1}** (pyramidal plane) with **<1 1 2 0>**

The **{1 0 0} <1 1 2 0>** system is the **most common and favorable** slip system in hcp metals, especially in materials with **c/a > 1.633** like Zn.

---

### Analyzing the Options:

- **(A)** {1 -1 0 0} <1 1 -2 0>  
  → This is the **basal plane** (equivalent to {1 0 0}) with a close-packed direction. This is a **favorable slip system**.

- **(B)** {1 -1 0 0} <0 0 0 2>  
  → This is the basal plane but with a **non-close-packed direction** (<0 0 0 2>), so it is **less favorable** than (A).

- **(C)** {0 0 0 1} <1 1 -2 0>  
  → This is the **basal plane** with a close-packed direction. This is the **same as (A)**, just written differently.

- **(D)** {1 0 -1 -1} <1 1 -2 3>  
  → This is a **pyramidal plane** with a direction that is not a close-packed direction. It is **less favorable** than (A) or (C).

---

### Conclusion:
The **most favorable slip system** in Zn is **{1 0 0} <1 1 2 0>**, which corresponds to **(A)** or **(C)**. Since (A) and (C) are equivalent in terms of slip system, and (A) is the more direct match to the standard notation, the correct answer is:

> **(A)**

---

### ✅ Final Answer: **A**",no
B,"To evaluate the assertion and reason, let's analyze them in the context of **Coble creep**.

---

### **Assertion [A]**:  
**""For a material exhibiting Coble creep, a reduction in grain size results in a significant increase in creep rate.""**

- **Coble creep** is a creep mechanism that occurs at **high temperatures** and involves **diffusion along grain boundaries**.
- In Coble creep, the **creep rate is inversely proportional to the grain size**. This is because the **grain boundary area per unit volume increases with decreasing grain size**, and since diffusion occurs along grain boundaries, a **larger grain boundary area leads to a higher creep rate**.
- Therefore, **reducing grain size increases the creep rate**, which makes **Assertion [A] true**.

---

### **Reason [R]**:  
**""Grain boundaries act as a barrier to motion of dislocations.""**

- This is a description of **dislocation creep** (not Coble creep).
- In **dislocation creep**, **grain boundaries** do act as barriers to dislocation motion, and **reducing grain size** (i.e., increasing the number of grain boundaries) **increases the resistance to dislocation motion**, **decreasing the creep rate**.
- However, in **Coble creep**, the **mechanism is not based on dislocation motion**, but on **diffusion along grain boundaries**. Therefore, the **reason [R]** is **not correct** for **assertion [A]**.

---

### **Conclusion**:

- **[A] is true**, but **[R] is false**.
- Therefore, the correct answer is:

> **(D) [A] is true but [R] is false**

---

### ✅ Final Answer: **D**",no
0.225 TO 0.235,"To find the **wavelength of X-rays** in a powder diffraction experiment, we use the **Bragg's Law**:

$$
n\lambda = 2d\sin\theta
$$

Where:
- $ n $ is the order of diffraction (usually $ n = 1 $),
- $ \lambda $ is the wavelength of X-rays (in nm),
- $ d $ is the interplanar spacing (in nm),
- $ \theta $ is the Bragg angle (in degrees).

---

### Step 1: Understand the given data

- **Lattice parameter (a)** of BCC iron = 0.287 nm  
- **First peak occurs at** $ 2\theta = 68.7^\circ $, so $ \theta = \frac{68.7}{2} = 34.35^\circ $  
- For BCC structure, the first peak corresponds to the **(110)** plane (most intense first peak in BCC).

---

### Step 2: Compute the interplanar spacing $ d $

For a BCC lattice, the interplanar spacing for a given Miller index $ (hkl) $ is:

$$
d = \frac{a}{\sqrt{h^2 + k^2 + l^2 + 2(hk + kl + lh)}}
$$

For the **(110)** plane:

$$
d = \frac{a}{\sqrt{1^2 + 1^2 + 0^2 + 2(1\cdot1 + 1\cdot0 + 0\cdot1)}} = \frac{a}{\sqrt{1 + 1 + 0 + 2(1 + 0 + 0)}} = \frac{a}{\sqrt{2 + 2}} = \frac{a}{\sqrt{4}} = \frac{a}{2}
$$

$$
d = \frac{0.287}{2} = 0.1435 \text{ nm}
$$

---

### Step 3: Apply Bragg's Law

$$
n\lambda = 2d\sin\theta
$$

Let’s assume $ n = 1 $ (first-order diffraction):

$$
\lambda = 2d\sin\theta
$$

$$
\lambda = 2 \times 0.1435 \times \sin(34.35^\circ)
$$

Calculate $ \sin(34.35^\circ) $:

$$
\sin(34.35^\circ) \approx 0.564
$$

$$
\lambda = 2 \times 0.1435 \times 0.564 = 0.1627 \text{ nm}
$$

---

### ✅ Final Answer:

$$
\boxed{0.163}
$$

**Answer:** **0.163** nm (rounded to three decimal places)  
**Letter Answer:** **C** (if this corresponds to option C in your options list)",No.
C,The answer is: **C**,yes
0.153 TO 0.155,"To find the **wavelength** of X-rays using **Bragg's Law**, we use the formula:

$$
n\lambda = 2d\sin\theta
$$

Where:
- $ n $ is the order of diffraction (usually $ n = 1 $ for monochromatic X-rays),
- $ \lambda $ is the wavelength of the X-rays (in nm),
- $ d $ is the interplanar spacing (in nm),
- $ \theta $ is the Bragg angle (in degrees).

---

### Step 1: Calculate the interplanar spacing $ d $

For a **FCC crystal**, the interplanar spacing for the (hkl) planes is given by:

$$
d_{hkl} = \frac{a}{\sqrt{h^2 + k^2 + l^2}}
$$

Given:
- Lattice parameter $ a = 0.3615 \, \text{nm} $
- Planes: (111), so $ h = 1, k = 1, l = 1 $

$$
d_{111} = \frac{0.3615}{\sqrt{1^2 + 1^2 + 1^2}} = \frac{0.3615}{\sqrt{3}} \approx \frac{0.3615}{1.732} \approx 0.2087 \, \text{nm}
$$

---

### Step 2: Apply Bragg's Law

Assuming $ n = 1 $:

$$
\lambda = \frac{2d\sin\theta}{n}
$$

Given:
- $ d \approx 0.2087 \, \text{nm} $
- $ \theta = 21.68^\circ $

$$
\lambda = 2 \times 0.2087 \times \sin(21.68^\circ)
$$

$$
\sin(21.68^\circ) \approx 0.369
$$

$$
\lambda \approx 2 \times 0.2087 \times 0.369 \approx 0.1538 \, \text{nm}
$$

---

### ✅ Final Answer:

$$
\boxed{0.154 \, \text{nm}}
$$

**Answer:** **0.154** (rounded to three decimal places)  
**Letter:** **C** (if options were given) or **0.154** (as a numerical value)",yes
B,"To determine which of the given options is **not** a valid slip system in a **FCC (Face-Centered Cubic)** copper crystal, we need to understand what constitutes a **valid slip system** in FCC metals.

---

### **Key Concept: Slip Systems in FCC**

In an **FCC crystal**, a **slip system** consists of:

1. A **slip plane** – typically a **close-packed plane**, such as the **{111}** planes.
2. A **slip direction** – typically a **close-packed direction**, such as the **<110>** directions.

So, a valid slip system in FCC has the form:

- **Slip Plane:** {111} (e.g., (111), (1-11), (-111), etc.)
- **Slip Direction:** <110> (e.g., [110], [1-10], [10-1], etc.)

Note: The **indices** of the **slip plane** and **slip direction** must be **consistent** in terms of being **close-packed**.

---

### **Check Each Option**

Let’s analyze each option for validity in terms of slip plane and slip direction:

#### **(A) (1 1 1)[1 -1 0]**

- Slip Plane: (111) → Valid {111} plane
- Slip Direction: [1-10] → This is equivalent to [110], which is a <110> direction
- ✅ **Valid Slip System**

---

#### **(B) (-1 1 1)[0 1 1]**

- Slip Plane: (-1 1 1) → This is equivalent to (111), so it's a valid {111} plane
- Slip Direction: [0 1 1] → This is equivalent to [110], which is a <110> direction
- ✅ **Valid Slip System**

---

#### **(C) (1 -1 1)[1 0 -1]**

- Slip Plane: (1 -1 1) → Equivalent to (111), valid {111} plane
- Slip Direction: [1 0 -1] → Equivalent to [101], which is a <110> direction
- ✅ **Valid Slip System**

---

#### **(D) (1 1 -1)[1 0 1]**

- Slip Plane: (1 1 -1) → Equivalent to (111), valid {111} plane
- Slip Direction: [1 0 1] → This is **not** a <110> direction

**Wait!** [1 0 1] is not a <110> direction.

Let’s check:

- <110> directions are: [110], [1-10], [10-1], [-110], [-101], [011], etc.
- [1 0 1] is not in the <110> family. It is a **<101>** direction.

So, **[1 0 1]** is **not** a valid slip direction in FCC.

---

### ✅ **Conclusion:**

Only **(D)** has a **slip direction** that is **not** a <110> direction.

---

### ✅ **Correct Answer: (D)**

**Answer: D**",yes
B,"The angle between two neighboring **tetrahedral bonds** in silicon (Si), which has a **diamond cubic structure**, is a well-known geometric property of the tetrahedral arrangement.

In a **tetrahedral geometry**, the angle between any two bonds is the **tetrahedral angle**, which is:

$$
\cos^{-1}\left(-\frac{1}{3}\right) \approx 109.47^\circ
$$

This is the angle between two bonds coming out of a central atom in a tetrahedral arrangement, such as in the diamond structure of silicon.

### Correct answer: **(B) 109.5°**

**Answer: B**",yes
B,"To determine which dislocation reaction **is NOT feasible** in a **FCC crystal**, we need to check the **conservation of Burgers vector** and the **compatibility of the dislocation reaction** in terms of **vector addition** and **FCC crystal symmetry**.

---

### **Dislocation Reaction Rules:**

1. **Burgers vector conservation**:
   The sum of the Burgers vectors on the right-hand side must equal the Burgers vector on the left-hand side.

2. **FCC crystal symmetry**:
   The Burgers vectors in FCC are **close-packed directions**, i.e., they are along the directions of the form <110>, <100>, <111>, etc.

3. **Dislocation reactions**:
   In general, a dislocation reaction is:
   $$
   \text{Dislocation A} \rightarrow \text{Dislocation B} + \text{Dislocation C}
   $$
   Then, the condition is:
   $$
   \vec{b}_A = \vec{b}_B + \vec{b}_C
   $$

---

### **Evaluate Each Option:**

#### **(A)**  
$$
\frac{1}{2}[0\ -1\ 1] \rightarrow \frac{1}{6}[1\ -2\ 1] + \frac{1}{6}[-1\ -1\ 2]
$$

- Left: $\frac{1}{2}[0\ -1\ 1] = \frac{1}{2}[0\ -1\ 1]$
- Right: $\frac{1}{6}[1\ -2\ 1] + \frac{1}{6}[-1\ -1\ 2] = \frac{1}{6}[(1 -1), (-2 -1), (1 + 2)] = \frac{1}{6}[0\ -3\ 3] = \frac{1}{2}[0\ -1\ 1]$

✅ **Conservation of Burgers vector holds.**

---

#### **(B)**  
$$
\frac{1}{2}[1\ -1\ 0] + \frac{1}{2}[1\ -1\ 0] \rightarrow [1\ -1\ 0]
$$

- Left: $\frac{1}{2}[1\ -1\ 0] + \frac{1}{2}[1\ -1\ 0] = [1\ -1\ 0]$
- Right: $[1\ -1\ 0]$

✅ **Conservation of Burgers vector holds.**

---

#### **(C)**  
$$
\frac{1}{6}[1\ 1\ -2] + \frac{1}{3}[1\ 1\ 1] \rightarrow \frac{1}{2}[1\ 1\ 0]
$$

- Left: $\frac{1}{6}[1\ 1\ -2] + \frac{1}{3}[1\ 1\ 1] = \frac{1}{6}[1\ 1\ -2] + \frac{2}{6}[1\ 1\ 1] = \frac{1}{6}[(1 + 2), (1 + 2), (-2 + 2)] = \frac{1}{6}[3\ 3\ 0] = \frac{1}{2}[1\ 1\ 0]$

✅ **Conservation of Burgers vector holds.**

---

#### **(D)**  
$$
\frac{1}{2}[-1\ 0\ 1] \rightarrow \frac{1}{6}[-2\ 1\ 1] + \frac{1}{6}[-1\ -1\ 2]
$$

- Left: $\frac{1}{2}[-1\ 0\ 1] = \frac{1}{2}[-1\ 0\ 1]$
- Right: $\frac{1}{6}[-2\ 1\ 1] + \frac{1}{6}[-1\ -1\ 2] = \frac{1}{6}[(-2 -1), (1 -1), (1 + 2)] = \frac{1}{6}[-3\ 0\ 3] = \frac{1}{2}[-1\ 0\ 1]$

✅ **Conservation of Burgers vector holds.**

---

### **Conclusion:**

All reactions **conservatively** satisfy the **Burgers vector conservation**.

However, **FCC crystal symmetry** must also be respected. The **Burgers vectors** must be along **close-packed directions** (i.e., <110>, <",no
D,"To determine the correctness of the Assertion [a] and the Reason [r], let's analyze them carefully.

---

### **Assertion [a]:**  
*""The rate of homogenization in a dilute substitutional solid solution of B in A is controlled by the diffusivity of B.""*

- **Correctness:**  
  **True.**  
  In a dilute substitutional solid solution, homogenization (i.e., the process by which a non-uniform distribution of solute atoms becomes uniform) is primarily governed by **diffusion**. Since the solute atoms (B) are in a solid solution with the solvent (A), their movement is driven by **diffusion**, and the **diffusivity of B** determines how fast they can move and thus how fast the system homogenizes.

---

### **Reason [r]:**  
*""Atomic migration cannot occur along dislocations and grain boundaries.""*

- **Correctness:**  
  **False.**  
  Atomic migration **can** occur along **dislocations** and **grain boundaries**. In fact, these are **fast diffusion paths** in solids. Diffusion along grain boundaries and dislocations is much faster than through the bulk lattice because of the lower energy barriers and higher atomic mobility in these defect structures.

---

### **Conclusion:**

- [a] is **true**.
- [r] is **false**.

Therefore, the correct answer is:

**D**  
**(D) [a] is true but [r] is false**

---

**Answer: D**",yes
48,"We are given the following:

- The distribution is **symmetric**.
- $ P(X \leq \mu + 2\sigma) = 0.98 $
- $ \mu = 5 $ µm
- $ \sigma = 0.5 $ µm

We are asked to find the **percentage of specimens with grain size in the range 5 to 6 µm**, i.e., $ P(5 \leq X \leq 6) $.

---

### Step 1: Understand the given probability

We are told that:

$$
P(X \leq \mu + 2\sigma) = 0.98
$$

This tells us that **98% of the distribution lies to the left of** $ \mu + 2\sigma $.

Since the distribution is symmetric, the area from $ \mu - 2\sigma $ to $ \mu + 2\sigma $ is:

$$
P(\mu - 2\sigma \leq X \leq \mu + 2\sigma) = 2 \times 0.98 - 1 = 0.96
$$

So, **96% of the data lies within 2 standard deviations of the mean**.

---

### Step 2: Use the symmetry and standard deviation

We are given:

- $ \mu = 5 $
- $ \sigma = 0.5 $

So:

- $ \mu - 2\sigma = 5 - 1 = 4 $
- $ \mu + 2\sigma = 5 + 1 = 6 $

This means:

$$
P(4 \leq X \leq 6) = 0.96
$$

So the probability of being **between 4 and 6 µm** is 96%.

---

### Step 3: Find the probability between 5 and 6 µm

Because the distribution is symmetric, the area between $ \mu $ and $ \mu + 2\sigma $ is:

$$
P(5 \leq X \leq 6) = \frac{0.96}{2} = 0.48
$$

So the **percentage of specimens with grain size in the range 5 to 6 µm** is:

$$
0.48 \times 100 = 48\%
$$

---

### ✅ Final Answer: **48**

So the correct answer is: **48**",yes
A,"To determine the correct sequence of diffraction peaks in the X-ray diffractogram of **pure copper**, we need to consider the **face-centered cubic (FCC)** crystal structure of copper and the **Miller indices** of the crystal planes that give rise to diffraction peaks.

---

### Step 1: Understand the FCC crystal structure

Copper has an **FCC (face-centered cubic)** structure. The Miller indices of the crystal planes that can give diffraction peaks are those that satisfy the **FCC structure condition**:

$$
h^2 + k^2 + l^2 = 4n \quad \text{(for FCC)}
$$

This condition arises from the fact that the FCC structure has atoms at the corners and face centers of the cube.

---

### Step 2: List the Miller indices in order of increasing 2θ

In X-ray diffraction, the angle 2θ is proportional to the **inverse of the interplanar spacing**, which depends on the Miller indices. The smaller the Miller indices, the larger the interplanar spacing, and hence the smaller the 2θ angle.

So, we want the Miller indices in **increasing order of 2θ**, which corresponds to **decreasing values of $ h^2 + k^2 + l^2 $**.

Let’s compute $ h^2 + k^2 + l^2 $ for each of the given Miller indices:

#### Option A: (111), (200), (220), (311)

- (111): $ 1^2 + 1^2 + 1^2 = 3 $
- (200): $ 2^2 + 0^2 + 0^2 = 4 $
- (220): $ 2^2 + 2^2 + 0^2 = 8 $
- (311): $ 3^2 + 1^2 + 1^2 = 11 $

→ Order: 111 (smallest), 200, 220, 311 → **Increasing 2θ** ✅

#### Option B: (110), (200), (211), (220)

- (110): $ 1^2 + 1^2 + 0^2 = 2 $
- (200): $ 4 $
- (211): $ 4 + 1 + 1 = 6 $
- (220): $ 8 $

→ Order: 110, 200, 211, 220 → **Increasing 2θ** ✅

#### Option C: (110), (200), (211), (311)

- (110): 2
- (200): 4
- (211): 6
- (311): 11

→ Order: 110, 200, 211, 311 → **Increasing 2θ** ✅

#### Option D: (111), (200), (311), (220)

- (111): 3
- (200): 4
- (311): 11
- (220): 8

→ Order: 111, 200, 311, 220 → **Not increasing 2θ** ❌

---

### Step 3: Determine which of the Miller indices are allowed in FCC

In FCC, the diffraction peaks are only observed for Miller indices that satisfy the **FCC condition**:

$$
h + k + l = \text{even}
$$

Let’s test each Miller index:

#### (111): $ 1 + 1 + 1 = 3 $ → odd ❌

#### (200): $ 2 + 0 + 0 = 2 $ → even ✅

#### (220): $ 2 + 2 + 0 = 4 $ → even ✅

#### (311): $ 3 + 1 + 1 = 5 $ → odd ❌

#### (110): $ 1 + 1 + 0 = 2 $ → even ✅

#### (211): $ 2 + 1 + 1 = 4 $ → even ✅

So, (111) and (311) are **not allowed** in FCC.

---

### Step 4: Eliminate invalid options

- **Option A** includes (111) and (311) → ❌
- **Option B**",No.
